pickup_DT,fare_amount
2014-07-21 18:19:00,11.38
2014-07-21 18:19:00,10.19
2014-07-21 18:19:00,7.08
2014-07-21 18:19:00,6.29
2011-06-13 09:55:04,8.53
2011-06-13 09:55:04,25.55
2014-12-27 22:31:56,10.03
2014-12-27 22:31:56,22.15
2010-09-20 16:48:00,8.9
2010-09-20 16:48:00,8.15
2010-09-20 16:48:00,9.54
2010-09-20 16:48:00,14.29
2010-09-20 16:48:00,20.06
2010-09-20 16:48:00,39.62
2010-09-20 16:48:00,47.23
2010-09-20 16:48:00,9.8
2010-09-20 16:48:00,5.12
2010-09-20 16:48:00,7.29
2010-09-20 16:48:00,28.58
2010-09-20 16:48:00,6.18
2010-09-20 16:48:00,7.69
2010-09-20 16:48:00,14.17
2010-09-20 16:48:00,10.63
2010-09-20 16:48:00,8.56
2010-09-20 16:48:00,15.95
2010-09-20 16:48:00,7.75
2010-09-20 16:48:00,5.53
2010-09-20 16:48:00,22.16
2010-09-20 16:48:00,10.59
2010-09-20 16:48:00,17.46
2010-09-20 16:48:00,8.52
2010-09-20 16:48:00,6.97
2010-09-20 16:48:00,11.46
2010-09-20 16:48:00,12.36
2010-09-20 16:48:00,8.9
2010-09-20 16:48:00,48.59
2010-09-20 16:48:00,9.36
2010-09-20 16:48:00,5.63
2012-08-20 14:47:36,7.21
2011-12-01 01:36:08,5.97
2014-03-29 14:59:28,9.86
2014-08-18 01:19:48,10.13
2012-04-30 20:04:20,5.78
2013-07-13 18:28:20,46.81
2014-10-07 19:04:08,6.02
2014-10-07 19:04:08,6.29
2013-08-21 09:32:24,5.76
2015-01-26 07:13:44,30.0
2011-03-06 21:01:00,13.06
2011-03-06 21:01:00,5.27
2011-03-06 21:01:00,7.13
2011-03-06 21:01:00,9.06
2011-03-06 21:01:00,10.32
2011-03-06 21:01:00,15.22
2011-03-06 21:01:00,6.36
2011-03-06 21:01:00,6.19
2011-03-06 21:01:00,5.49
2011-03-06 21:01:00,6.09
2011-03-06 21:01:00,19.94
2011-03-06 21:01:00,17.94
2011-03-06 21:01:00,9.05
2011-03-06 21:01:00,13.71
2011-03-06 21:01:00,11.01
2011-03-06 21:01:00,7.55
2011-03-06 21:01:00,4.85
2011-03-06 21:01:00,13.32
2011-03-06 21:01:00,9.74
2011-03-06 21:01:00,6.81
2011-03-06 21:01:00,8.6
2011-03-06 21:01:00,6.68
2011-03-06 21:01:00,24.16
2011-03-06 21:01:00,8.29
2011-03-06 21:01:00,5.76
2011-03-06 21:01:00,12.51
2011-03-06 21:01:00,6.09
2011-03-06 21:01:00,9.54
2011-03-06 21:01:00,7.7
2011-03-06 21:01:00,14.87
2011-03-06 21:01:00,5.89
2011-03-06 21:01:00,8.84
2011-03-06 21:01:00,8.89
2011-03-06 21:01:00,7.5
2011-03-06 21:01:00,5.99
2011-03-06 21:01:00,6.01
2011-03-06 21:01:00,14.77
2011-03-06 21:01:00,10.49
2011-03-06 21:01:00,6.98
2011-03-06 21:01:00,7.61
2011-03-06 21:01:00,7.12
2009-11-24 08:58:48,6.24
2009-11-24 08:58:48,8.87
2011-05-30 09:32:56,6.07
2010-01-02 12:20:32,8.79
2010-10-05 02:09:00,7.77
2010-10-05 02:09:00,5.93
2010-10-05 02:09:00,21.4
2010-10-05 02:09:00,6.77
2010-10-05 02:09:00,9.28
2010-10-05 02:09:00,15.97
2010-10-05 02:09:00,11.45
2012-01-25 22:43:44,6.25
2010-12-01 22:04:52,9.23
2013-06-23 02:54:32,18.08
2013-11-18 15:07:28,9.22
2013-08-06 23:56:32,7.37
2013-08-06 23:56:32,22.43
2012-03-10 02:36:04,6.77
2014-04-13 17:35:52,9.71
2013-09-14 16:03:12,11.25
2013-09-14 16:03:12,6.51
2013-09-14 16:03:12,6.52
2014-04-05 18:27:08,7.88
2014-04-05 18:27:08,6.23
2009-12-02 15:59:56,5.86
2010-01-03 02:03:40,5.75
2011-01-30 14:38:24,10.63
2011-04-16 21:23:16,8.79
2009-05-31 21:24:56,9.2
2009-07-14 17:59:12,12.68
2009-12-18 12:37:04,7.37
2012-11-21 15:12:48,5.8
2011-10-07 22:08:20,8.13
2011-10-07 22:08:20,10.9
2011-10-07 22:08:20,10.41
2013-09-24 21:16:40,5.11
2013-09-24 21:16:40,5.88
2014-01-25 12:36:52,8.77
2012-01-26 07:33:00,6.41
2012-01-26 07:33:00,14.36
2012-01-26 07:33:00,7.28
2012-01-26 07:33:00,8.0
2012-01-26 07:33:00,5.99
2012-01-26 07:33:00,17.03
2012-01-26 07:33:00,6.55
2012-01-26 07:33:00,7.0
2012-01-26 07:33:00,10.37
2012-01-26 07:33:00,10.52
2012-01-26 07:33:00,11.93
2012-01-26 07:33:00,9.22
2012-01-26 07:33:00,7.65
2012-01-26 07:33:00,15.76
2012-01-26 07:33:00,10.53
2012-01-26 07:33:00,8.3
2012-01-26 07:33:00,8.66
2012-01-26 07:33:00,9.44
2012-01-26 07:33:00,19.35
2012-01-26 07:33:00,8.32
2012-01-26 07:33:00,9.39
2012-01-26 07:33:00,6.22
2012-01-26 07:33:00,5.81
2012-01-26 07:33:00,3.98
2012-01-26 07:33:00,6.43
2015-03-20 23:34:40,8.81
2015-03-20 23:34:40,8.28
2015-03-20 23:34:40,20.71
2013-12-14 03:20:48,10.76
2010-12-09 07:29:00,11.4
2010-12-09 07:29:00,13.8
2010-12-09 07:29:00,10.94
2010-12-09 07:29:00,7.06
2010-12-09 07:29:00,8.32
2010-12-09 07:29:00,6.61
2010-12-09 07:29:00,8.66
2010-12-09 07:29:00,6.2
2010-12-09 07:29:00,5.57
2010-12-09 07:29:00,10.43
2010-12-09 07:29:00,8.57
2010-12-09 07:29:00,20.54
2010-12-09 07:29:00,5.83
2010-12-09 07:29:00,8.35
2010-12-09 07:29:00,7.99
2010-12-09 07:29:00,11.4
2010-12-09 07:29:00,7.05
2010-12-09 07:29:00,7.66
2010-12-09 07:29:00,47.35
2010-12-09 07:29:00,11.71
2010-12-09 07:29:00,10.92
2011-09-25 13:01:20,6.1
2014-02-20 18:49:04,10.19
2010-08-21 23:02:28,6.43
2010-08-21 23:02:28,14.16
2010-08-21 23:02:28,7.94
2012-05-08 03:50:00,22.2
2012-05-08 03:50:00,8.22
2012-05-08 03:50:00,6.85
2009-07-31 07:30:56,18.06
2012-03-06 07:33:04,12.16
2015-03-12 19:43:24,29.27
2014-01-18 17:43:28,9.23
2011-09-04 01:36:36,7.9
2010-08-09 08:53:56,7.24
2015-02-01 00:48:44,5.62
2014-01-26 15:28:52,9.23
2014-01-26 15:28:52,15.19
2011-12-06 11:07:40,10.13
2011-07-12 19:41:48,8.48
2010-09-16 14:27:16,7.87
2015-02-14 20:20:56,5.53
2009-01-22 12:27:20,12.13
2011-04-23 21:22:20,9.64
2011-04-23 21:22:20,14.97
2015-02-21 18:39:16,5.96
2015-02-21 18:39:16,7.46
2009-04-23 00:05:40,9.19
2013-03-09 21:40:52,10.06
2010-07-22 09:37:12,30.56
2012-07-31 02:46:40,9.96
2015-02-21 17:23:28,12.5
2012-11-19 22:15:32,8.32
2009-01-26 18:26:48,7.78
2009-09-22 11:47:24,10.25
2012-07-05 18:30:36,6.3
2012-11-20 21:54:00,6.66
2012-11-20 21:54:00,12.13
2012-11-20 21:54:00,16.28
2012-11-20 21:54:00,14.4
2012-11-20 21:54:00,22.71
2012-11-20 21:54:00,17.09
2012-11-20 21:54:00,7.17
2012-11-20 21:54:00,7.33
2012-11-20 21:54:00,13.53
2012-11-20 21:54:00,30.16
2012-11-20 21:54:00,8.47
2012-11-20 21:54:00,7.68
2012-11-20 21:54:00,18.55
2012-11-20 21:54:00,30.39
2012-11-20 21:54:00,12.18
2012-11-20 21:54:00,25.83
2012-11-20 21:54:00,8.38
2012-11-20 21:54:00,7.72
2012-11-20 21:54:00,8.16
2012-11-20 21:54:00,8.38
2012-11-20 21:54:00,20.68
2012-11-20 21:54:00,6.15
2012-11-20 21:54:00,9.7
2012-11-20 21:54:00,10.96
2012-11-20 21:54:00,6.87
2012-11-20 21:54:00,5.9
2012-11-20 21:54:00,6.32
2012-11-20 21:54:00,22.17
2012-11-20 21:54:00,13.53
2012-11-20 21:54:00,7.06
2012-11-20 21:54:00,21.68
2012-11-20 21:54:00,14.98
2012-11-20 21:54:00,7.45
2014-06-23 00:16:00,13.62
2014-06-23 00:16:00,28.91
2014-06-23 00:16:00,8.69
2014-06-23 00:16:00,11.81
2014-06-23 00:16:00,27.81
2014-06-23 00:16:00,7.6
2014-06-23 00:16:00,9.21
2014-06-23 00:16:00,7.16
2014-06-23 00:16:00,9.57
2014-06-23 00:16:00,38.15
2014-06-23 00:16:00,7.82
2014-06-23 00:16:00,8.1
2014-06-23 00:16:00,18.92
2014-06-23 00:16:00,29.15
2014-06-23 00:16:00,8.96
2014-06-23 00:16:00,8.71
2014-06-23 00:16:00,9.28
2014-06-23 00:16:00,9.19
2009-04-25 10:52:56,7.02
2009-04-25 10:52:56,5.56
2009-04-20 11:11:40,9.62
2009-10-22 21:57:36,15.33
2013-11-28 11:00:04,8.97
2014-05-25 15:07:04,5.65
2011-08-18 13:00:16,6.32
2013-09-25 22:00:00,7.73
2013-09-25 22:00:00,6.55
2013-09-25 22:00:00,11.03
2013-09-25 22:00:00,9.76
2013-09-25 22:00:00,13.43
2013-09-25 22:00:00,6.23
2013-09-25 22:00:00,12.5
2013-09-25 22:00:00,10.71
2013-09-25 22:00:00,14.57
2013-09-25 22:00:00,5.93
2013-09-25 22:00:00,5.45
2013-09-25 22:00:00,6.74
2013-09-25 22:00:00,13.7
2013-09-25 22:00:00,21.62
2013-09-25 22:00:00,8.42
2013-09-25 22:00:00,6.38
2013-09-25 22:00:00,7.12
2013-09-25 22:00:00,10.3
2013-09-25 22:00:00,7.74
2013-09-25 22:00:00,12.22
2013-09-25 22:00:00,10.28
2013-09-25 22:00:00,10.36
2013-09-25 22:00:00,14.85
2013-09-25 22:00:00,6.49
2013-09-25 22:00:00,7.72
2013-09-25 22:00:00,11.97
2013-09-25 22:00:00,45.26
2013-09-25 22:00:00,16.21
2013-09-25 22:00:00,11.7
2013-09-25 22:00:00,8.08
2013-09-25 22:00:00,7.02
2013-09-25 22:00:00,11.39
2013-07-20 12:06:44,10.73
2013-07-20 12:06:44,11.26
2014-07-11 12:36:08,47.26
2014-01-31 11:11:05,11.22
2014-08-31 04:03:29,10.67
2014-08-31 04:03:29,21.39
2014-08-01 18:38:09,15.94
2014-08-01 18:38:09,17.31
2009-05-16 14:53:41,13.16
2009-05-16 14:53:41,20.16
2009-05-16 14:53:41,22.13
2013-08-26 11:47:37,8.04
2010-10-30 13:31:13,6.08
2014-05-09 00:30:41,10.7
2012-03-05 13:24:37,6.66
2010-07-01 22:11:33,9.19
2010-07-01 22:11:33,24.57
2012-01-07 21:39:05,47.77
2012-05-26 00:31:25,5.84
2014-10-07 11:52:13,8.46
2015-06-13 19:17:09,6.88
2009-11-28 13:50:17,7.25
2009-11-28 13:50:17,6.32
2015-01-13 12:07:53,6.78
2015-01-13 12:07:53,6.65
2012-01-31 09:15:49,7.56
2011-03-22 12:59:49,28.54
2011-03-22 12:59:49,7.57
2013-07-05 00:58:17,5.27
2010-01-30 00:57:21,20.24
2009-10-16 16:14:41,6.25
2011-03-13 05:34:57,13.3
2015-02-26 23:20:13,8.43
2013-10-09 15:11:41,18.26
2011-09-01 09:53:49,5.79
2010-09-28 00:16:53,7.27
2010-07-25 04:03:17,18.03
2010-07-25 04:03:17,5.61
2013-09-19 21:24:21,9.48
2011-02-04 09:12:53,4.87
2012-03-08 12:33:25,13.73
2009-07-31 18:15:57,9.93
2009-07-10 20:17:05,5.45
2010-08-21 21:56:25,12.2
2010-10-09 17:11:17,8.43
2009-09-25 15:13:57,9.04
2009-09-25 15:13:57,6.14
2009-09-25 15:13:57,10.68
2010-05-03 08:36:41,8.12
2011-01-24 20:18:49,7.28
2010-01-23 14:32:17,6.37
2012-06-02 01:16:05,17.78
2011-10-20 13:46:33,8.96
2014-10-28 12:23:09,14.6
2011-07-11 20:43:33,13.98
2011-07-11 20:43:33,29.05
2011-07-11 20:43:33,6.5
2013-02-23 14:25:29,12.35
2010-01-30 18:58:33,9.61
2010-01-30 18:58:33,8.34
2010-01-30 18:58:33,7.0
2014-06-22 14:49:13,13.04
2014-06-22 14:49:13,12.12
2015-03-14 02:23:17,14.35
2015-03-14 02:23:17,6.32
2015-03-14 02:23:17,15.37
2012-03-12 01:08:09,9.92
2014-09-25 20:52:09,7.17
2014-09-25 20:52:09,18.99
2012-12-15 06:35:45,9.3
2012-01-05 05:51:01,11.87
2013-10-15 08:16:21,20.02
2014-08-26 23:35:49,6.42
2009-08-28 23:01:41,8.81
2009-08-28 23:01:41,5.65
2014-12-16 13:40:25,9.65
2012-12-09 22:30:13,6.7
2012-12-09 22:30:13,8.89
2012-12-09 22:30:13,14.82
2011-05-11 19:56:09,6.02
2014-08-08 00:02:41,11.43
2014-08-08 00:02:41,40.09
2013-09-12 12:50:13,8.57
2013-09-12 12:50:13,7.99
2013-09-12 12:50:13,12.16
2011-06-26 03:33:25,18.56
2011-09-18 18:33:13,7.83
2014-03-04 16:24:45,48.18
2014-11-10 10:52:41,29.05
2009-12-22 15:59:53,11.36
2014-05-08 21:23:41,9.68
2012-07-15 03:53:37,15.17
2012-07-15 03:53:37,12.62
2012-07-15 03:53:37,8.04
2013-06-10 11:29:13,9.98
2015-04-25 01:06:17,13.88
2015-04-25 01:06:17,11.5
2012-10-28 13:55:57,8.65
2011-06-12 01:07:57,8.01
2014-12-11 15:20:49,5.41
2011-06-19 04:08:49,11.39
2012-04-14 22:29:37,6.79
2015-06-02 09:11:17,8.46
2011-10-08 12:54:49,6.58
2009-06-02 08:34:33,10.53
2011-10-01 15:04:57,27.53
2013-06-22 01:59:25,11.95
2010-12-15 08:39:33,6.16
2012-05-26 11:54:53,8.17
2012-05-26 11:54:53,8.75
2014-01-11 19:20:17,5.57
2015-01-05 21:43:13,18.32
2011-07-19 22:20:41,16.41
2011-07-19 22:20:41,9.55
2011-07-19 22:20:41,16.35
2012-03-18 02:27:41,6.5
2009-01-19 19:48:17,5.58
2009-01-19 19:48:17,6.5
2013-01-13 00:20:53,10.36
2013-11-28 13:17:13,19.72
2012-06-10 00:46:17,5.8
2012-06-10 00:46:17,11.84
2012-06-10 00:46:17,9.42
2010-02-20 04:04:13,22.07
2014-01-01 16:33:01,12.0
2010-10-01 13:11:05,6.05
2012-04-14 14:20:33,11.15
2015-05-17 04:17:33,5.88
2014-07-26 23:31:41,13.49
2014-07-26 23:31:41,9.18
2009-11-07 16:37:49,7.83
2011-01-07 09:25:57,7.71
2012-07-18 16:28:21,7.97
2013-03-08 19:03:09,8.69
2009-12-10 22:45:01,12.4
2012-07-13 11:00:05,7.81
2013-04-28 10:36:37,7.25
2009-04-23 02:42:05,11.99
2013-06-08 16:55:13,8.12
2012-10-25 16:20:37,7.11
2012-10-25 16:20:37,24.82
2012-07-31 20:04:53,8.46
2012-07-31 20:04:53,7.55
2009-07-14 22:41:09,7.42
2011-09-03 19:22:17,8.81
2011-09-03 19:22:17,8.92
2011-09-03 19:22:17,16.86
2013-11-21 14:19:21,36.99
2015-01-02 11:55:57,15.3
2013-11-23 22:19:37,5.65
2013-11-23 22:19:37,7.73
2013-11-23 22:19:37,10.15
2011-04-04 19:54:33,7.09
2014-07-14 16:18:37,6.91
2014-03-18 19:55:17,6.96
2010-06-05 23:05:25,7.48
2014-09-09 22:48:37,7.53
2014-09-09 22:48:37,5.94
2014-03-28 21:55:17,5.94
2014-03-28 21:55:17,7.58
2009-09-24 22:41:17,9.49
2012-04-27 18:37:09,10.04
2014-04-05 18:11:33,10.99
2013-11-07 22:25:25,7.48
2013-11-07 22:25:25,5.6
2012-06-30 03:53:29,5.95
2011-05-19 16:01:41,7.73
2010-01-11 12:38:33,4.99
2010-10-16 09:26:33,9.53
2010-10-16 09:26:33,7.32
2014-07-25 18:06:37,6.49
2014-05-13 21:07:29,9.3
2014-05-13 21:07:29,24.83
2013-11-16 18:33:25,9.38
2009-08-02 14:01:33,7.9
2015-01-12 15:36:37,9.32
2013-05-26 15:18:37,18.22
2013-05-26 15:18:37,39.93
2013-05-26 15:18:37,11.48
2009-09-20 23:07:01,9.88
2009-09-25 21:43:49,9.94
2009-09-25 21:43:49,13.28
2009-03-22 20:58:33,15.14
2011-12-09 21:19:25,8.33
2013-07-05 20:44:49,10.14
2013-12-20 15:58:29,12.06
2013-12-20 15:58:29,7.69
2014-10-06 14:37:25,47.81
2015-01-18 23:09:25,5.81
2014-02-06 13:26:49,6.48
2013-02-27 19:25:13,15.18
2009-09-15 08:28:53,11.46
2012-07-18 22:34:53,8.55
2011-05-17 22:09:17,5.94
2010-09-19 17:13:29,29.82
2010-09-19 17:13:29,15.04
2013-03-19 18:08:29,13.64
2013-03-19 18:08:29,9.76
2011-04-23 11:01:49,10.91
2013-07-04 05:39:13,11.77
2010-11-08 10:01:37,5.34
2009-04-01 19:28:09,6.56
2011-11-26 02:04:29,6.76
2011-11-26 02:04:29,5.07
2009-01-11 07:56:01,6.19
2012-05-30 09:19:13,5.88
2014-10-28 22:42:33,11.23
2014-07-19 21:05:37,11.1
2012-10-02 14:17:13,5.85
2012-10-20 00:36:37,6.95
2014-06-19 22:37:09,6.68
2014-06-19 22:37:09,7.8
2011-05-11 13:24:37,10.19
2014-10-13 00:42:05,9.64
2013-12-08 10:41:05,8.5
2009-07-04 13:00:57,11.22
2015-06-30 04:09:45,29.19
2013-09-08 03:47:57,9.22
2009-05-15 21:19:13,28.95
2010-01-29 08:32:53,6.43
2015-05-15 01:51:49,6.15
2012-11-12 10:06:17,7.32
2013-12-01 22:23:57,42.66
2014-01-03 15:48:49,7.79
2013-01-19 20:19:45,8.1
2015-03-17 21:44:26,5.63
2009-01-06 07:36:34,5.42
2013-01-20 20:41:26,13.41
2015-06-07 00:38:14,9.78
2009-01-03 00:51:02,12.83
2009-01-03 00:51:02,11.76
2009-08-02 05:08:42,25.0
2013-10-18 09:06:14,6.02
2009-04-26 17:29:42,5.37
2015-02-25 22:00:38,14.8
2010-10-06 23:31:54,14.85
2009-01-21 20:04:30,9.64
2013-12-18 14:26:58,17.36
2014-04-26 18:02:26,6.6
2014-10-05 13:58:18,7.15
2014-10-05 13:58:18,6.54
2013-05-23 23:54:42,7.52
2009-11-23 19:06:14,12.03
2010-09-01 08:23:54,6.97
2011-12-10 23:39:06,14.08
2009-12-17 15:54:46,9.17
2010-06-16 18:41:54,10.19
2011-11-02 08:21:50,9.17
2011-11-02 08:21:50,8.69
2009-03-15 03:31:14,7.27
2014-09-08 19:07:46,7.04
2010-04-24 23:31:50,7.69
2010-04-24 23:31:50,12.96
2011-03-03 21:31:42,6.75
2011-03-03 21:31:42,15.25
2011-09-05 10:47:26,7.65
2012-09-16 12:48:06,8.12
2015-04-10 11:56:54,9.48
2013-10-15 23:31:26,17.34
2013-06-21 18:06:14,6.69
2009-05-19 15:44:30,9.2
2014-01-26 08:48:30,8.82
2014-12-25 21:32:58,6.95
2011-07-30 15:27:58,8.45
2010-09-24 22:40:06,6.23
2010-02-06 17:37:10,46.76
2010-02-06 17:37:10,13.56
2012-08-13 15:02:26,7.82
2013-01-14 18:42:54,7.31
2013-01-14 18:42:54,7.73
2009-11-11 21:20:18,8.42
2009-04-18 02:44:34,36.18
2009-04-18 02:44:34,9.41
2014-01-10 12:28:38,6.06
2014-10-11 00:26:38,16.5
2010-01-30 02:13:06,5.86
2009-08-26 23:55:38,8.97
2012-09-07 23:20:34,9.43
2012-09-07 23:20:34,8.81
2015-01-10 14:32:14,13.48
2010-05-31 20:43:42,6.89
2010-05-31 20:43:42,6.53
2014-05-18 14:43:26,7.62
2011-10-08 18:18:26,6.15
2011-10-08 18:18:26,13.03
2010-03-23 13:23:34,11.67
2010-12-21 08:46:02,10.12
2010-12-21 08:46:02,5.33
2010-06-19 22:52:30,8.79
2013-01-03 01:43:10,10.82
2013-11-24 03:44:46,11.18
2011-04-16 12:57:18,5.75
2012-10-11 22:24:18,7.65
2011-05-17 23:42:46,7.89
2011-05-17 23:42:46,5.24
2014-01-09 17:27:18,5.51
2014-01-09 17:27:18,7.61
2010-01-09 13:24:22,40.26
2010-01-09 13:24:22,8.71
2009-03-11 21:46:54,8.05
2012-08-22 20:54:46,9.89
2012-08-22 20:54:46,25.35
2009-02-21 20:49:34,11.91
2012-08-10 14:04:14,8.57
2009-10-17 03:52:42,11.96
2014-02-27 09:36:26,9.68
2014-03-11 20:24:02,10.97
2014-03-11 20:24:02,6.47
2015-05-07 15:33:26,5.12
2012-09-10 21:07:54,7.77
2012-04-20 00:06:10,5.89
2012-04-20 00:06:10,16.0
2012-06-12 23:10:42,11.88
2013-04-21 19:50:54,7.18
2013-02-06 18:21:18,17.41
2014-05-01 21:05:34,23.41
2011-04-22 19:23:54,6.25
2011-09-17 15:41:06,7.83
2015-03-05 13:21:58,46.67
2015-06-21 17:16:10,7.21
2010-06-02 22:04:10,26.31
2010-06-02 22:04:10,10.26
2015-02-27 19:36:02,12.07
2015-02-27 19:36:02,7.23
2013-04-06 19:16:10,8.43
2014-03-08 16:08:26,13.82
2014-03-08 16:08:26,5.6
2013-12-06 23:40:42,6.53
2013-12-06 23:40:42,12.93
2014-09-13 19:05:02,6.94
2015-03-12 13:01:54,5.41
2015-03-12 13:01:54,5.19
2014-10-04 21:48:22,9.95
2012-01-22 04:13:34,22.07
2012-01-22 04:13:34,11.95
2010-12-17 10:33:34,13.79
2010-12-17 10:33:34,27.85
2012-06-04 11:34:58,8.28
2012-12-08 20:08:38,12.76
2012-12-08 20:08:38,8.61
2013-12-29 01:20:50,18.17
2014-03-28 22:34:26,10.18
2013-09-07 19:43:18,14.18
2013-09-07 19:43:18,7.02
2010-03-07 00:47:26,12.77
2010-03-07 00:47:26,9.15
2010-10-31 18:45:58,6.57
2015-02-03 09:00:58,28.68
2012-08-08 08:58:50,6.41
2011-04-08 15:01:02,6.08
2015-01-10 09:38:54,6.91
2015-01-10 09:38:54,13.35
2015-01-10 09:38:54,9.96
2015-01-10 09:38:54,8.96
2014-10-03 00:50:06,9.7
2010-06-18 19:19:26,13.12
2013-06-21 00:00:34,8.96
2012-02-29 12:03:34,6.96
2013-09-16 14:16:34,22.65
2011-03-10 18:16:14,7.07
2011-05-19 02:06:46,8.72
2014-08-08 15:26:18,7.22
2009-03-11 12:01:30,5.91
2012-07-26 12:40:38,8.74
2014-05-26 22:57:10,10.07
2010-09-04 18:31:42,11.46
2011-09-22 20:05:22,6.67
2011-09-22 20:05:22,7.5
2014-08-09 01:27:30,11.29
2014-10-31 12:04:26,10.46
2013-04-10 21:03:42,11.48
2011-12-29 19:29:50,7.83
2013-03-14 21:43:46,5.78
2009-02-08 00:04:06,5.85
2012-02-04 22:47:18,6.26
2012-05-06 03:01:10,21.46
2014-07-08 08:56:58,5.64
2014-07-08 08:56:58,5.71
2014-07-08 08:56:58,11.79
2014-07-08 08:56:58,9.14
2011-02-19 10:14:58,9.7
2010-08-16 17:14:18,8.46
2012-12-27 21:01:54,14.55
2015-05-31 20:48:54,13.16
2013-01-06 12:39:54,5.8
2010-12-24 04:23:06,32.23
2010-11-10 23:21:50,9.06
2011-10-01 00:42:26,18.42
2013-03-31 00:09:58,23.34
2011-07-20 08:05:02,24.26
2009-05-03 16:02:54,5.45
2012-09-06 17:58:06,7.55
2014-04-06 16:47:14,12.67
2014-04-06 16:47:14,28.53
2014-09-06 03:52:50,9.38
2014-01-01 13:06:34,10.55
2011-12-25 15:35:54,7.01
2011-12-25 15:35:54,5.87
2011-12-25 15:35:54,6.73
2015-05-14 23:11:58,13.37
2015-04-22 09:54:06,6.11
2012-09-01 19:04:18,10.31
2013-06-06 02:54:50,27.41
2011-09-03 00:03:42,48.03
2013-07-02 22:27:14,6.09
2011-07-18 00:04:54,8.73
2011-04-03 03:46:18,7.53
2010-06-25 14:00:14,9.45
2014-09-10 16:40:02,6.57
2011-03-01 07:23:14,6.93
2011-06-24 13:23:18,13.19
2012-01-01 18:02:46,17.14
2015-03-28 19:31:26,7.66
2010-07-13 11:53:15,10.57
2010-07-13 11:53:15,6.86
2010-07-13 11:53:15,6.01
2013-02-07 13:47:59,11.85
2015-05-19 13:58:11,28.08
2015-05-19 13:58:11,11.29
2012-07-31 22:21:11,7.62
2013-01-03 08:50:31,8.1
2010-03-18 00:05:43,20.04
2009-04-14 17:43:23,48.3
2009-04-14 17:43:23,7.42
2015-06-15 14:34:03,9.46
2014-11-26 06:46:23,26.88
2010-12-19 16:25:15,8.53
2015-06-18 20:56:55,5.8
2015-06-18 20:56:55,15.14
2015-04-28 20:15:27,6.62
2013-01-23 13:49:19,7.37
2012-01-03 08:49:15,11.39
2012-06-09 19:03:11,8.35
2012-06-09 19:03:11,10.08
2009-05-27 02:00:51,17.81
2014-06-07 12:21:11,9.25
2011-09-08 22:37:43,7.46
2010-06-18 22:52:11,22.62
2011-09-13 13:31:51,11.24
2011-09-13 13:31:51,6.9
2014-10-06 09:24:11,19.51
2012-03-15 18:23:55,7.58
2013-12-22 21:24:47,5.91
2011-11-23 21:07:43,7.76
2010-11-17 19:10:23,7.67
2010-11-17 19:10:23,9.65
2015-02-14 13:15:19,7.52
2013-01-12 22:40:39,7.72
2013-01-12 22:40:39,16.03
2013-01-12 22:40:39,7.16
2010-02-15 14:20:31,24.81
2010-02-15 14:20:31,5.71
2013-03-23 15:41:07,8.95
2009-05-08 22:14:51,5.97
2010-01-31 00:33:03,8.53
2009-01-18 18:22:07,8.94
2009-01-28 11:27:19,6.86
2015-05-20 19:39:11,12.8
2014-01-11 17:47:47,8.01
2012-07-12 02:46:07,11.43
2014-03-05 23:16:07,11.8
2014-12-17 20:56:31,11.3
2010-10-09 15:48:51,28.95
2013-10-10 11:09:23,11.34
2014-10-12 09:23:55,9.86
2013-01-08 07:03:07,6.5
2012-10-28 17:21:19,6.86
2012-10-28 17:21:19,9.92
2014-12-26 20:46:23,11.04
2015-05-10 12:37:51,9.95
2010-12-11 13:31:11,6.52
2010-03-01 22:21:55,8.61
2010-03-01 22:21:55,17.71
2015-03-08 14:59:23,22.27
2015-03-08 14:59:23,28.78
2009-06-08 11:06:23,44.77
2014-01-26 13:51:39,7.73
2014-11-30 15:46:23,6.0
2011-08-20 15:50:39,11.41
2010-06-22 14:25:19,47.14
2010-06-22 14:25:19,6.93
2014-05-25 19:46:59,27.29
2014-04-04 05:47:11,12.85
2013-01-11 20:08:07,9.69
2013-01-11 20:08:07,5.82
2013-10-09 17:27:39,46.49
2015-01-12 17:05:51,7.62
2009-01-12 07:47:39,30.94
2011-04-28 19:39:43,12.36
2014-11-17 00:03:47,7.74
2014-11-17 00:03:47,10.05
2013-08-18 00:32:15,6.62
2013-05-23 12:09:23,6.3
2013-05-23 12:09:23,10.59
2014-12-11 08:20:39,19.46
2014-12-11 08:20:39,11.26
2013-12-10 14:00:35,5.94
2011-09-10 20:44:59,8.31
2011-04-28 09:50:03,6.54
2010-02-26 18:34:51,9.85
2013-12-05 23:29:15,7.08
2012-12-13 19:05:27,5.52
2012-11-09 18:17:35,10.02
2010-07-05 19:21:35,11.54
2011-11-29 22:19:51,7.6
2009-01-30 22:47:07,15.15
2009-01-30 22:47:07,6.38
2013-09-26 20:54:19,11.15
2014-09-16 18:22:23,6.88
2011-06-25 23:18:27,7.88
2011-06-25 23:18:27,12.11
2009-01-17 02:21:55,6.57
2014-11-01 15:31:15,6.01
2013-07-12 23:17:31,7.21
2013-07-12 23:17:31,10.25
2013-07-12 23:17:31,11.93
2009-09-24 04:23:47,6.02
2009-04-20 21:08:35,8.55
2009-04-20 21:08:35,10.09
2009-04-06 13:47:15,5.48
